district,land_shift_area,urban_land_use,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark
8,28.0,Quotient,0.0,71.84,4,4,4,1,0,12000000.0,167037.86191536748,0.0,0,2019,10,2019.0,1,1,0
8,5.54,Quotient,96.0,37.21,0,0,0,0,1,8000000.0,214995.96882558448,0.0,0,2019,11,1923.0,1,1,0
8,10.62,Quotient,105.0,125.69,2,1,1,1,1,23500000.0,186967.93698782718,46.25,1700000,2019,10,1914.0,1,1,1
5,0.11,Quotient,0.0,0.0,0,0,0,1,0,96000.0,872727.2727272727,0.0,0,2019,11,2019.0,1,0,0
2,2.02,Quotient,85.0,24.29,1,1,1,1,1,4400000.0,181144.50391107448,0.0,0,2019,11,1934.0,2,1,0
4,10.4,Quotient,0.0,0.0,0,0,0,1,0,5000000.0,480769.2307692308,0.0,0,2019,11,2019.0,2,0,0
11,10.68,Quotient,80.0,127.42,0,0,0,0,1,17600000.0,138125.882906922,0.0,0,2019,11,1939.0,1,1,1
9,5.25,Quotient,75.0,50.8,0,1,1,1,1,27500000.0,541338.5826771654,0.0,0,2019,10,1944.0,1,1,0
7,12.76,Quotient,108.0,51.49,1,1,1,1,1,14000000.0,271897.45581666345,0.0,0,2019,10,1911.0,1,1,0
3,11.53,Quotient,102.0,167.55,3,2,2,1,1,34000000.0,202924.50014920923,39.6,0,2019,10,1917.0,1,1,1
12,16.9,Quotient,105.0,200.12,0,0,0,0,1,64000000.0,319808.1151309214,17.62,2000000,2019,10,1914.0,2,1,1
10,12.36,Quotient,72.0,107.18,3,2,2,1,1,20200000.0,188467.99776077626,0.0,0,2019,10,1947.0,2,1,0
2,25.0,Quotient,58.0,136.62,0,0,0,0,0,25000000.0,182989.31342409606,0.0,0,2019,10,1961.0,4,1,0
8,52.75,Quotient,63.0,159.63,3,2,2,1,0,17660000.0,110630.83380316984,0.0,0,2019,11,1956.0,1,1,0
6,3.09,Quotient,98.0,57.77,1,1,1,1,1,7700000.0,133287.17327332526,0.0,1100000,2019,10,1921.0,1,2,1
11,39.5,Quotient,63.33333333333334,80.09,3,2,2,1,0,15000000.0,187289.2995380197,0.0,0,2019,10,1955.666666666667,2,1,0
8,4.49,Quotient,69.0,50.2,1,1,0,1,1,9850000.0,196215.1394422311,0.0,0,2019,9,1950.0,2,1,0
2,2.58,Quotient,93.0,33.34,1,0,1,1,1,5900000.0,176964.60707858426,0.0,0,2019,10,1926.0,1,1,0
12,21.28,Quotient,86.0,219.42,4,2,3,1,1,47600000.0,216935.55737854342,0.0,0,2019,11,1933.0,1,1,1
12,6.23,Quotient,0.0,67.77,1,1,1,1,0,17500000.0,258226.3538438837,0.0,0,2019,9,2019.0,1,1,0
7,29.14,Quotient,90.0,197.82,3,2,1,1,1,30280000.0,153068.44606207663,0.0,0,2019,10,1929.0,1,1,0
9,13.63,Quotient,74.0,145.53,4,2,2,1,1,39800000.0,273483.13062598783,0.0,0,2019,10,1945.0,2,1,0
9,32.12,Quotient,66.5,90.21,4,1,2,1,0,20000000.0,221704.91076377343,0.0,0,2019,10,1952.5,4,1,0
9,6.26,Quotient,69.0,42.81,1,1,1,1,0,6960000.0,162578.83672039243,0.0,0,2019,10,1950.0,3,1,0
9,2.35,Quotient,78.0,37.81,1,1,1,1,1,7100000.0,187781.01031473157,0.0,0,2019,11,1941.0,1,1,0
8,15.4,Quotient,94.0,66.85,1,1,1,1,1,12500000.0,186985.78908002996,22.56,0,2019,10,1925.0,1,1,1
8,2.41,Quotient,68.0,20.93,1,1,1,1,0,2800000.0,133779.26421404682,0.0,0,2019,11,1951.0,4,1,0
8,8.97,Quotient,61.0,69.53,3,1,1,1,1,9500000.0,136631.66978282755,0.0,0,2019,11,1958.0,1,2,0
8,3.33,Quotient,71.0,32.28,1,1,1,1,1,4680000.0,144981.4126394052,0.0,0,2019,10,1948.0,3,1,0
8,48.75,Quotient,70.0,320.01,0,0,0,0,0,46000000.0,143745.50795287648,0.0,0,2019,11,1949.0,1,2,0
8,5.29,Quotient,78.0,41.22,1,1,1,1,1,6300000.0,152838.42794759825,0.0,0,2019,10,1941.0,1,1,0
8,8.73,Quotient,95.0,62.55,1,1,1,1,1,11500000.0,183852.9176658673,0.0,0,2019,10,1924.0,2,1,1
8,2.62,Quotient,74.0,28.15,1,1,1,1,1,3750000.0,133214.92007104796,0.0,0,2019,10,1945.0,1,1,0
8,27.67,Quotient,64.0,137.97,3,1,1,1,1,27800000.0,201493.078205407,0.0,0,2019,10,1955.0,1,1,0
2,21.05,Quotient,72.0,97.88,3,2,2,1,1,13500000.0,137923.98855741727,0.0,0,2019,11,1947.0,3,1,0
5,16.75,Quotient,0.0,0.0,0,0,0,1,0,5000000.0,298507.46268656716,0.0,0,2019,11,2019.0,1,0,0
2,4.46,Quotient,69.0,26.43,1,1,1,1,0,2550000.0,96481.27128263336,0.0,0,2019,11,1950.0,1,1,0
5,42.0,Quotient,0.0,0.0,0,0,0,1,0,12000000.0,285714.2857142857,0.0,0,2019,11,2019.0,1,0,0
5,10.95,Quotient,99.0,127.02,2,2,2,1,1,23370000.0,183986.77373641945,0.0,0,2019,11,1920.0,1,1,1
2,6.76,Quotient,79.0,28.46,1,1,1,1,0,4600000.0,161630.35839775126,0.0,0,2019,11,1940.0,1,1,0
2,5.12,Quotient,106.0,68.25,2,1,1,1,1,12500000.0,183150.18315018318,0.0,0,2019,11,1913.0,1,1,0
2,9.32,Quotient,108.0,136.68,2,2,1,1,1,22450000.0,164252.26807140766,43.22,2650000,2019,10,1911.0,2,1,1
2,9.15,Quotient,108.0,133.85,2,1,1,1,1,23000000.0,171834.14269704896,43.22,2350000,2019,10,1911.0,2,1,1
2,8.73,Quotient,106.0,154.95,2,2,2,1,1,21768200.0,140485.31784446596,38.89,0,2019,11,1913.0,1,1,1
10,3.23,Quotient,91.0,39.78,0,0,0,0,1,8500000.0,213675.21367521366,0.0,0,2019,10,1928.0,1,1,0
1,30.72,Quotient,71.0,103.71,4,0,4,1,0,14300000.0,137884.4855848038,0.0,0,2019,11,1948.0,7,1,0
2,17.5,Quotient,63.0,29.13,1,2,1,1,0,4300000.0,147614.14349467904,0.0,0,2019,10,1956.0,8,1,0
2,9.34,Quotient,108.0,115.04,2,2,1,1,0,16880000.0,146731.5716272601,27.98,1500000,2019,9,1911.0,1,1,1
2,18.0,Quotient,75.0,64.27,1,1,1,1,0,10000000.0,155593.58954411082,0.0,0,2019,10,1944.0,1,1,0
2,12.2,Quotient,91.0,64.25,2,2,1,1,1,10250000.0,159533.0739299611,0.0,0,2019,10,1928.0,1,1,0
2,11.02,Quotient,100.0,157.98000000000005,3,2,2,1,1,26068000.0,165008.22888973285,11.43,0,2019,10,1919.0,1,1,1
8,26.12,Quotient,61.08333333333334,83.19,2,2,1,1,0,9200000.0,110590.21517009256,0.0,0,2019,10,1957.916666666667,1,1,0
8,20.38,Quotient,61.08333333333334,64.9,4,0,4,1,0,8800000.0,135593.22033898302,0.0,0,2019,10,1957.916666666667,1,1,0
8,73.33,Quotient,96.0,815.03,5,4,5,1,1,170000000.0,208581.27921671595,242.1,0,2019,10,1923.0,1,2,5
8,9.33,Quotient,69.0,99.05,2,1,1,1,1,15366666.0,155140.49469964663,0.0,0,2019,10,1950.0,1,1,0
8,3.82,Quotient,70.0,37.81,1,1,1,1,1,6550000.0,173234.5940227453,0.0,0,2019,11,1949.0,1,1,0
6,9.84,Quotient,107.0,95.9,2,1,1,1,1,24200000.0,252346.19395203327,0.0,0,2019,10,1912.0,1,1,0
8,0.13,Quotient,0.0,29.77,0,0,0,1,1,3800000.0,127645.28048370845,29.77,3800000,2019,11,2019.0,0,0,1
8,32.67,Quotient,105.0,381.56,4,2,3,1,1,87080000.0,228220.98752489782,67.48,5600000,2019,11,1914.0,1,1,2
8,14.83,Quotient,85.0,137.39,3,2,2,1,1,28280000.0,205837.39719047968,0.0,0,2019,10,1934.0,2,1,1
8,20.84,Quotient,59.0,162.02,4,2,2,1,0,28800000.0,177755.8326132576,0.0,0,2019,10,1960.0,2,1,0
8,5.17,Quotient,71.0,46.5,1,1,1,1,1,6000000.0,129032.25806451615,0.0,0,2019,10,1948.0,2,1,0
8,3.76,Quotient,67.0,31.09,1,1,1,1,1,4100000.0,131875.20102926987,0.0,0,2019,10,1952.0,6,1,0
9,34.0,Quotient,0.0,0.0,0,0,0,1,0,44466900.0,1307850.0,0.0,0,2019,11,2019.0,1,0,0
11,8.54,Quotient,80.0,46.5,1,1,1,1,0,8800000.0,189247.311827957,0.0,0,2019,10,1939.0,2,1,0
11,3.79,Quotient,95.0,32.61,1,1,1,1,1,10880000.0,333639.987733824,0.0,0,2019,10,1924.0,2,1,0
9,6.88,Quotient,83.33333333333333,56.28,1,1,1,1,1,14000000.0,248756.21890547266,0.0,0,2019,9,1935.666666666667,1,1,0
7,41.5,Quotient,66.0,142.3,4,2,2,1,0,13115700.0,92169.3605059733,0.0,0,2019,10,1953.0,2,1,0
3,21.01,Quotient,104.0,274.1,3,2,2,1,1,57500000.0,209777.45348412983,69.72,0,2019,9,1915.0,1,1,2
12,15.42,Quotient,97.0,114.56,2,2,1,1,1,27500000.0,240048.88268156425,34.41,0,2019,11,1922.0,2,1,1
12,9.8,Quotient,76.0,115.04,3,2,2,1,0,26500000.0,230354.65924895692,0.0,0,2019,10,1943.0,1,1,0
12,27.3,Quotient,107.0,423.52,0,2,3,1,1,45000000.0,106252.36116358143,78.7,0,2019,10,1912.0,2,1,2
12,0.02,Quotient,98.0,13.81,0,0,0,1,1,1280000.0,92686.45908761768,13.15,1280000,2019,11,1921.0,0,0,1
2,1.21,Quotient,67.0,19.53,0,0,0,0,1,1000000.0,51203.27700972863,0.0,0,2019,10,1952.0,1,1,0
5,30.2,Quotient,65.0,105.79,3,1,2,1,0,16140000.0,152566.40514226296,0.0,0,2019,10,1954.0,1,1,0
8,5.17,Quotient,65.0,49.81,0,0,0,0,1,9500000.0,190724.7540654487,0.0,0,2019,8,1954.0,3,1,0
12,11.29,Quotient,97.0,114.49,0,1,0,1,1,27500000.0,240195.6502751332,0.0,0,2019,9,1922.0,4,1,0
12,3.3,Quotient,79.0,48.06,1,1,1,1,1,13800000.0,287141.0736579276,0.0,0,2019,10,1940.0,8,1,0
6,18.66,Quotient,83.0,123.53,2,2,2,1,1,18750000.0,151784.99150004052,0.0,1200000,2019,10,1936.0,1,1,1
2,4.06,Quotient,95.0,41.13,1,1,1,1,1,10100000.0,245562.84950158035,0.0,0,2019,10,1924.0,1,1,0
3,69.0,Quotient,56.0,77.76,1,2,1,1,0,38080000.0,489711.9341563786,0.0,0,2019,10,1963.0,1,1,0
7,10.53,Quotient,3.0,8.78,3,2,1,1,0,5730000.0,652619.589977221,0.0,0,2019,8,2016.0,5,1,0
3,8.09,Quotient,97.0,86.5,2,2,1,1,1,22580000.0,261040.4624277457,0.0,0,2019,10,1922.0,1,1,0
9,7.35,Quotient,107.0,104.24,2,2,1,1,1,24580000.0,235801.9953952417,0.0,0,2019,9,1912.0,1,1,0
9,7.35,Quotient,107.0,118.7,2,2,1,1,1,26000000.0,219039.5956192081,14.46,2000000,2019,9,1912.0,1,1,1
4,3.18,Quotient,93.0,46.32,0,0,0,1,1,1900000.0,41018.99827288428,46.31,1900000,2019,11,1926.0,0,0,1
9,8.31,Quotient,92.0,94.77,2,2,2,1,1,20500000.0,216313.17927614218,23.31,1000000,2019,11,1927.0,1,1,1
11,18.8,Quotient,65.0,68.15,4,0,4,1,0,12000000.0,176082.17168011738,0.0,0,2019,10,1954.0,1,1,0
8,10.73,Quotient,105.0,126.43,2,1,1,1,1,23680000.0,187297.31867436526,46.25,1800000,2019,10,1914.0,1,1,1
8,21.02,Quotient,89.0,207.44,4,2,2,1,1,36500000.0,175954.49286540688,39.78,0,2019,11,1930.0,1,1,2
6,10.1,Quotient,107.0,140.68,1,1,1,1,1,23000000.0,163491.6121694626,41.04,2200000,2019,11,1912.0,1,1,1
8,0.25,Quotient,96.0,6.65,0,0,0,1,1,680000.0,102255.63909774435,0.0,680000,2019,11,1923.0,0,0,1
8,0.25,Quotient,96.0,6.65,0,0,0,1,1,680000.0,102255.63909774435,0.0,680000,2019,11,1923.0,0,0,1
2,2.85,Quotient,85.0,33.760000000000005,1,1,1,1,1,5380000.0,159360.1895734597,0.0,0,2019,11,1934.0,2,1,0
2,15.14,Quotient,106.0,208.71,4,2,3,1,1,37500000.0,179675.1473336208,27.87,2650000,2019,11,1913.0,1,1,1
2,62.0,Quotient,0.0,35.87,1,2,1,1,0,18000000.0,501812.09924728185,0.0,0,2019,10,2019.0,1,1,0
10,5.32,Quotient,97.0,48.34,1,1,1,1,1,13850000.0,286512.20521307405,0.0,0,2019,11,1922.0,2,1,0
10,5.72,Quotient,108.0,57.61,1,1,1,1,1,17680000.0,306891.16472834576,0.0,0,2019,11,1911.0,2,1,0
10,6.39,Quotient,108.0,62.85,2,1,1,1,1,18850000.0,299920.445505171,0.0,0,2019,10,1911.0,2,1,0
10,6.05,Quotient,108.0,74.59,2,1,1,1,1,19950000.0,267462.12629038736,13.93,2300000,2019,10,1911.0,2,1,1
10,6.89,Quotient,108.0,69.9,2,1,1,1,1,20600000.0,294706.7238912732,0.0,0,2019,11,1911.0,2,1,0
10,5.94,Quotient,108.0,60.65,2,1,1,1,1,17800000.0,293487.22176422103,0.0,0,2019,11,1911.0,2,1,0
10,7.62,Quotient,108.0,76.96000000000002,2,1,1,1,1,24700000.0,320945.9459459459,0.0,0,2019,11,1911.0,2,1,0
10,4.91,Quotient,95.0,44.8,0,0,0,0,0,10500000.0,234375.00000000003,0.0,0,2019,11,1924.0,1,1,0
5,28.8,Quotient,68.0,128.17,2,1,1,1,0,15000000.0,117032.06678629946,0.0,0,2019,10,1951.0,1,1,0
10,13.85,Quotient,92.0,211.15,0,0,0,0,1,42000000.0,198910.72697134738,0.0,0,2019,10,1927.0,1,1,0
2,8.89,Quotient,106.0,153.26999999999995,2,2,2,1,1,22500000.0,146799.7651203758,35.18,0,2019,10,1913.0,1,1,1
2,9.94,Quotient,106.0,149.42,3,2,2,1,1,27300000.0,182706.46499799227,27.87,0,2019,11,1913.0,1,1,1
5,3.84,Quotient,66.0,38.08,1,1,1,1,1,5650000.0,148371.8487394958,0.0,0,2019,11,1953.0,1,1,0
5,20.82,Quotient,106.0,252.71,3,2,3,1,1,61880000.0,244865.6562858613,42.06,2250000,2019,11,1913.0,2,1,1
5,14.97,Quotient,106.0,167.57,3,2,2,1,1,44600000.0,266157.4267470311,15.99,1700000,2019,11,1913.0,2,1,1
2,61.33,Quotient,0.0,0.0,0,0,0,1,0,27900000.0,454916.0280450025,0.0,0,2019,10,2019.0,1,0,0
8,4.44,Quotient,92.0,60.78,1,1,1,1,1,8600000.0,141493.91247120764,0.0,0,2019,11,1927.0,1,1,1
8,3.59,Quotient,85.0,32.4,0,1,1,1,1,5300000.0,163580.24691358025,0.0,0,2019,11,1934.0,1,1,0
8,24.34,Quotient,102.0,199.58,3,2,3,1,1,36600000.0,183385.1087283295,10.54,1500000,2019,11,1917.0,1,1,1
8,6.0,Quotient,84.0,41.72,1,1,1,1,1,7500000.0,179769.8945349952,0.0,0,2019,11,1935.0,1,1,0
8,38.48,Quotient,96.0,172.91,3,1,1,1,1,38500000.0,222659.18686021632,31.45,0,2019,10,1923.0,1,1,1
10,0.86,Quotient,0.0,0.0,0,0,0,1,0,1923029.0,2236080.23255814,0.0,0,2019,11,2019.0,2,0,0
9,53.0,Quotient,66.5,120.88,2,2,2,1,0,26420000.0,218563.86499007282,0.0,0,2019,10,1952.5,1,1,0
10,54.75,Quotient,0.0,131.34,2,1,1,1,0,53800000.0,409623.8769605604,0.0,0,2019,10,2019.0,2,1,0
5,25.0,Quotient,64.0,77.49,2,4,2,1,0,15000000.0,193573.36430507165,0.0,0,2019,10,1955.0,2,1,0
6,6.08,Quotient,84.0,46.77,1,2,1,1,1,10200000.0,218088.5182809493,0.0,0,2019,11,1935.0,1,1,0
8,13.82,Quotient,77.0,162.1,4,2,0,1,0,30680000.0,189265.8852560148,0.0,0,2019,10,1942.0,6,2,0
8,9.31,Quotient,72.0,84.25999999999998,2,2,1,1,1,13380000.0,158794.2084025635,0.0,0,2019,10,1947.0,1,1,0
3,3.23,Quotient,96.0,36.38,1,1,1,1,1,7100000.0,195162.17702034087,0.0,0,2019,10,1923.0,1,1,0
8,12.79,Quotient,97.0,46.90000000000001,1,1,1,1,1,10400000.0,221748.40085287843,0.0,0,2019,11,1922.0,1,1,0
8,15.72,Quotient,98.0,76.09,3,2,1,1,1,15000000.0,197134.97174398735,7.11,0,2019,10,1921.0,1,1,1
1,5.3,Quotient,97.0,49.45,1,1,1,1,1,10400000.0,210313.44792719922,0.0,0,2019,11,1922.0,1,1,0
3,15.27,Quotient,0.0,0.0,0,0,0,1,0,14000000.0,916830.38637852,0.0,0,2019,10,2019.0,1,0,0
7,14.62,Quotient,65.0,83.47,3,1,1,1,1,10780000.0,129148.19695699053,0.0,0,2019,11,1954.0,2,1,0
9,12.3,Quotient,74.0,108.71,3,2,2,1,1,21300000.0,195934.13669395642,0.0,0,2019,11,1945.0,1,1,0
9,41.8,Quotient,73.0,294.38,5,2,4,1,1,58000000.0,197024.25436510632,0.0,0,2019,6,1946.0,1,2,1
11,10.73,Quotient,86.0,201.5,1,2,2,1,1,29000000.0,143920.59553349874,0.0,0,2019,10,1933.0,2,1,1
11,12.6,Quotient,76.0,144.06,2,1,2,1,1,30000000.0,208246.56393169516,0.0,0,2019,11,1943.0,2,1,0
10,10.42,Quotient,108.0,146.52,3,2,2,1,1,39840000.0,271908.27190827194,41.46,3650000,2019,11,1911.0,1,1,2
8,14.94,Quotient,104.0,104.84,1,1,1,1,1,16680000.0,159099.5803128577,19.77,0,2019,10,1915.0,1,1,1
8,10.57,Quotient,100.0,50.78,1,1,1,1,1,10000000.0,196927.92437967702,0.0,0,2019,10,1919.0,1,1,0
8,6.86,Quotient,72.0,76.53,0,0,0,0,1,13140000.0,171697.37357898866,0.0,0,2019,10,1947.0,1,1,0
8,3.0,Quotient,68.0,27.42,1,1,1,1,1,3000000.0,109409.19037199124,0.0,0,2019,11,1951.0,1,1,0
8,12.71,Quotient,77.0,155.34,3,2,2,1,1,27220000.0,175228.5309643363,0.0,0,2019,9,1942.0,1,1,1
8,37.87,Quotient,66.0,161.98,6,0,6,1,0,25050000.0,154648.72206445242,0.0,0,2019,10,1953.0,1,1,0
8,7.1,Quotient,71.0,79.41999999999999,2,2,1,1,1,16000000.0,201460.58927222365,0.0,0,2019,11,1948.0,1,1,0
8,6.04,Quotient,66.0,77.56,2,2,1,1,1,9300000.0,119907.16864363074,0.0,0,2019,10,1953.0,2,1,0
2,1.53,Quotient,81.0,15.0,0,0,0,1,0,1500000.0,100000.0,0.0,1500000,2019,11,1938.0,0,0,1
10,4.54,Quotient,96.0,43.39,1,1,1,1,1,11160000.0,257202.12030421762,0.0,0,2019,11,1923.0,2,1,0
5,6.13,Quotient,83.0,54.17,1,1,1,1,1,11500000.0,212294.6280228909,0.0,0,2019,10,1936.0,1,1,0
5,2.31,Quotient,66.0,24.29,1,1,1,1,1,4050000.0,166735.28200905723,0.0,0,2019,10,1953.0,1,1,0
5,7.48,Quotient,97.0,37.69,1,1,1,1,1,7900000.0,209604.66967365352,0.0,0,2019,11,1922.0,1,1,0
5,3.9,Quotient,0.0,0.0,0,0,0,1,0,3539250.0,907500.0,0.0,0,2019,11,2019.0,1,0,0
10,5.01,Quotient,108.0,51.67,1,1,1,1,1,18000000.0,348364.6216373137,0.0,0,2016,7,1908.0,1,1,0
10,13.69,Quotient,108.0,191.54,4,2,2,1,1,23090695.0,120552.86102119662,27.86,0,2019,10,1911.0,1,2,2
10,22.51,Quotient,0.0,0.0,0,0,0,1,0,23090695.0,1025797.2012438916,0.0,0,2019,10,2019.0,1,0,0
10,12.98,Quotient,104.0,83.08,1,1,1,1,1,28680000.0,345209.43668753013,17.43,0,2019,10,1915.0,2,1,1
5,19.0,Quotient,67.0,67.09,3,2,1,1,0,10880000.0,162170.21910866,0.0,0,2019,11,1952.0,3,1,0
5,24.18,Quotient,101.0,290.75,4,2,2,1,1,70360000.0,241994.84092863285,0.0,0,2019,11,1918.0,1,1,0
2,10.03,Quotient,83.0,91.3,3,2,1,1,1,11680000.0,127929.90142387732,0.0,0,2019,8,1936.0,1,1,0
2,4.27,Quotient,67.0,34.97,1,1,1,1,0,4640000.0,132685.1587074635,0.0,0,2019,10,1952.0,1,1,0
2,29.46,Quotient,78.0,149.99,3,2,2,1,1,18500000.0,123341.55610374025,0.0,0,2019,10,1941.0,1,1,0
5,2.5,Quotient,78.0,27.74,1,1,1,1,0,5200000.0,187454.9387166547,0.0,0,2019,11,1941.0,1,1,0
2,6.21,Quotient,69.0,47.74,2,1,1,1,1,4880000.0,102220.36028487641,0.0,0,2019,11,1950.0,1,1,0
8,28.38,Quotient,106.0,216.63,3,2,2,1,1,65730000.0,303420.5788671929,45.2,3500000,2019,11,1913.0,1,1,1
8,2.41,Quotient,68.0,20.93,1,1,1,1,1,3650000.0,174390.8265647396,0.0,0,2019,11,1951.0,4,1,0
8,0.13,Quotient,0.0,33.49,0,0,0,1,1,1600000.0,47775.4553598089,33.49,1600000,2019,11,2019.0,0,0,1
8,7.24,Quotient,108.0,87.74000000000002,2,1,1,1,1,25700000.0,292910.87303396396,17.62,2400000,2016,4,1908.0,2,1,1
9,5.78,Quotient,107.0,97.53,2,2,1,1,1,20680000.0,212037.32184968732,14.46,1600000,2019,9,1912.0,1,1,1
4,5.28,Quotient,84.0,51.29,1,1,1,1,1,8700000.0,169623.70832520962,0.0,0,2019,11,1935.0,1,1,0
11,5.87,Quotient,94.0,36.29,1,1,1,1,1,13600000.0,374758.88674566,0.0,0,2019,10,1925.0,3,1,0
9,6.57,Quotient,107.0,108.8,2,2,1,1,1,23700000.0,217830.8823529412,14.46,1600000,2019,9,1912.0,1,1,1
9,25.22,Quotient,70.0,133.69,3,2,2,1,1,27080000.0,202558.15693021173,0.0,0,2019,11,1949.0,1,1,0
4,8.1,Quotient,83.0,69.21,0,1,1,1,1,12055000.0,174180.03178731402,0.0,0,2019,11,1936.0,1,1,0
7,51.64,Quotient,78.0,140.84,3,2,2,1,0,23200000.0,164725.9301334848,0.0,0,2019,10,1941.0,1,1,0
1,3.66,Quotient,85.0,44.76000000000001,1,1,1,1,1,5380000.0,120196.60411081322,0.0,0,2019,10,1934.0,1,1,0
5,10.97,Quotient,100.0,133.68,2,2,1,1,1,24000000.0,179533.21364452422,15.69,1200000,2019,10,1919.0,1,1,1
2,2.0,Quotient,71.0,17.37,1,0,1,1,1,2370000.0,136442.14162348874,0.0,0,2019,10,1948.0,1,1,0
8,17.65,Quotient,77.0,148.14,4,2,2,1,1,23750000.0,160321.31767247198,0.0,0,2019,10,1942.0,1,1,0
8,5.68,Quotient,78.0,48.09,1,1,1,1,1,9500000.0,197546.26741526305,0.0,0,2019,11,1941.0,3,1,0
12,18.38,Quotient,67.0,181.03,4,2,1,1,1,41980000.0,231895.26597801468,0.0,0,2019,9,1952.0,2,1,0
9,12.75,Quotient,67.0,48.67,2,1,1,1,0,6700000.0,137661.80398602836,0.0,0,2019,11,1952.0,2,1,0
12,19.4,Quotient,75.0,69.8,2,2,2,1,0,13000000.0,186246.4183381089,0.0,0,2019,10,1944.0,2,1,0
12,28.54,Quotient,74.0,201.09,5,4,3,1,0,49500000.0,246158.4365209608,0.0,0,2019,9,1945.0,1,1,0
12,17.36,Quotient,83.0,170.23,3,2,2,1,1,34900000.0,205016.74205486692,0.0,0,2019,11,1936.0,2,1,0
11,12.99,Quotient,70.0,105.19,3,2,2,1,0,20770000.0,197452.2292993631,0.0,0,2019,10,1949.0,5,1,0
11,26.0,Quotient,63.33333333333334,76.78,4,0,4,1,0,15880000.0,206824.69393071113,0.0,0,2019,10,1955.666666666667,2,1,0
11,3.81,Quotient,95.0,32.77,1,1,1,1,1,11360000.0,346658.5291425085,0.0,0,2019,10,1924.0,2,1,0
8,9.71,Quotient,65.0,58.77,2,1,1,1,1,12300000.0,209290.4543134252,0.0,0,2019,11,1954.0,1,1,0
5,0.01,Quotient,0.0,0.0,0,0,0,1,0,4600.0,460000.0,0.0,0,2019,11,2019.0,1,0,0
8,4.9,Quotient,67.0,68.75,0,0,0,0,1,14500000.0,210909.0909090909,0.0,0,2019,11,1952.0,2,1,0
8,2.13,Quotient,69.0,26.24,1,1,1,1,1,3805000.0,145007.62195121948,0.0,0,2019,11,1950.0,1,1,0
8,18.17,Quotient,85.0,72.98,1,2,1,1,0,12300000.0,168539.32584269662,0.0,0,2019,11,1934.0,1,1,0
8,16.32,Quotient,97.0,75.27,0,0,0,0,1,11990000.0,159293.2111066826,15.96,660000,2019,11,1922.0,1,1,1
5,133.0,Quotient,64.57142857142857,438.08,8,2,3,1,0,82000000.0,187180.42366691012,0.0,0,2019,9,1954.4285714285716,2,4,0
5,2.64,Quotient,70.0,100.03,1,1,1,1,1,16000000.0,159952.0143956813,0.0,0,2019,11,1949.0,1,1,0
5,12.29,Quotient,70.0,105.03,2,2,2,1,1,16680000.0,158811.76806626678,0.0,0,2019,10,1949.0,1,1,0
2,2.37,Quotient,85.0,27.790000000000006,1,1,1,1,1,4400000.0,158330.33465275276,0.0,0,2019,10,1934.0,2,1,0
2,14.98,Quotient,108.0,199.16,3,2,2,1,1,35360000.0,177545.69190600523,43.22,2400000,2019,10,1911.0,2,1,1
5,7.82,Quotient,108.0,77.87,2,2,1,1,1,15400000.0,197765.50661358677,0.0,0,2019,11,1911.0,1,1,0
10,12.38,Quotient,97.0,130.94,3,2,2,1,1,45000000.0,343668.8559645639,12.77,0,2019,11,1922.0,2,1,1
5,0.13,Quotient,89.0,42.58,0,0,0,1,0,2000000.0,46970.408642555194,42.58,2000000,2019,10,1930.0,0,0,1
10,4.82,Quotient,108.0,55.01000000000001,1,1,1,1,0,17650000.0,320850.7544082894,0.0,0,2019,10,1911.0,2,1,0
10,7.42,Quotient,68.0,66.2,3,1,1,1,1,9500000.0,143504.53172205438,0.0,0,2019,11,1951.0,4,1,0
10,0.69,Quotient,106.0,33.47,0,0,0,1,1,3200000.0,95608.00717060054,33.47,3200000,2019,11,1913.0,0,0,1
2,3.66,Quotient,69.0,34.71,1,1,1,1,1,4000000.0,115240.56467876694,0.0,0,2019,11,1950.0,1,1,0
2,13.91,Quotient,97.0,178.05,3,2,2,1,1,27000000.0,151642.79696714404,0.0,400000,2019,9,1922.0,1,1,2
2,12.8,Quotient,65.0,52.98,2,2,1,1,0,7470000.0,140996.60249150626,0.0,0,2019,11,1954.0,2,1,0
2,23.75,Quotient,63.0,79.15,2,2,3,1,0,13000000.0,164245.10423246998,0.0,0,2019,10,1956.0,1,1,0
2,12.78,Quotient,106.0,155.91,4,2,2,1,1,30800000.0,197549.86851388626,0.0,0,2019,11,1913.0,1,1,0
8,7.32,Quotient,100.0,100.15,1,1,1,1,1,22700000.0,226660.00998502245,17.88,0,2019,10,1919.0,1,1,1
5,0.01,Quotient,0.0,0.0,0,0,0,1,0,4600.0,460000.0,0.0,0,2019,11,2019.0,1,0,0
5,0.01,Quotient,0.0,0.0,0,0,0,1,0,4600.0,460000.0,0.0,0,2019,11,2019.0,1,0,0
5,0.01,Quotient,0.0,0.0,0,0,0,1,0,4600.0,460000.0,0.0,0,2019,11,2019.0,1,0,0
8,11.71,Quotient,71.0,89.71000000000002,2,1,1,1,1,14900000.0,166090.73681863784,0.0,0,2019,11,1948.0,1,1,0
