district,land_shift_area,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark
2,53.48,102.0,206.68,4,2,2,1,1,32500000.0,157247.91948906519,0.0,0,2019,4,1917.0,1,1,1
5,5.01,85.0,34.83,0,1,1,1,1,5920000.0,169968.4180304335,0.0,0,2019,4,1934.0,4,1,0
5,17.0,0.0,0.0,0,0,0,1,0,4200000.0,247058.82352941175,0.0,0,2019,4,2019.0,1,0,0
5,39.0,0.0,58.24,2,1,1,1,0,6700000.0,115041.2087912088,0.0,0,2019,4,2019.0,1,1,0
10,4.68,107.0,44.56,1,1,1,1,1,21000000.0,471274.68581687607,0.0,0,2019,4,1912.0,12,1,0
1,42.25,62.0625,113.67,3,2,2,1,0,13200000.0,116125.62681446293,0.0,0,2019,4,1956.9375,1,1,0
10,21.95,70.5909090909091,75.7,2,2,2,1,0,6300000.0,83223.24966974901,0.0,0,2019,4,1948.409090909091,2,1,0
1,15.38,90.0,134.05,3,2,2,1,1,22800000.0,170085.78888474448,21.04,0,2019,4,1929.0,1,1,1
1,100.6,85.0,192.96,3,2,2,1,1,19800000.0,102611.94029850746,0.0,0,2019,4,1934.0,1,1,1
1,41.14,84.0,136.06,2,1,2,1,1,14580000.0,107158.60649713363,0.0,0,2020,1,1936.0,1,1,0
1,1161.0,0.0,0.0,0,0,0,1,0,560000.0,482.34280792420327,0.0,0,2020,1,2020.0,1,0,0
1,42.7,79.0,175.53,0,0,0,0,1,20400000.0,116219.44966672365,34.42,2000000,2019,4,1940.0,1,1,1
1,13.4,62.0625,46.92,3,2,1,1,0,4670000.0,99531.11679454391,0.0,0,2020,1,1957.9375,1,1,0
10,22.41,82.0,186.13,4,1,2,1,1,20530000.0,110299.25321012195,34.61,0,2019,4,1937.0,2,1,1
1,39.31,79.0,111.79,3,2,2,1,0,16000000.0,143125.5031755971,0.0,0,2019,3,1940.0,1,1,0
1,53.89,100.0,259.92,3,2,2,1,1,28300000.0,108879.65527854724,86.47,0,2019,4,1919.0,3,1,3
1,27.4,73.11428571428571,99.89,6,1,6,1,0,14920000.0,149364.3007308039,0.0,0,2019,4,1945.8857142857144,1,1,0
1,23.07,73.11428571428571,94.88,3,2,1,1,0,13060000.0,137647.55480607087,0.0,0,2019,4,1945.8857142857144,1,1,0
10,10.86,69.0,122.14,3,2,2,1,1,29700000.0,243163.5827738661,0.0,0,2019,4,1950.0,2,1,0
1,84.05,75.0,166.29,4,2,2,1,1,22770000.0,136929.46058091286,0.0,0,2019,4,1944.0,1,1,0
10,2.0,0.0,0.0,0,0,0,1,0,1270112.0,635056.0,0.0,0,2020,1,2020.0,1,0,0
10,5.01,108.0,51.41,1,1,1,1,1,16000000.0,311223.4973740518,0.0,0,2019,4,1911.0,1,1,0
5,9.65,108.0,121.68,2,2,1,1,1,24600000.0,202169.62524654836,19.67,0,2019,4,1911.0,3,1,1
5,29.87,101.0,284.21,3,2,2,1,1,43600000.0,153407.691495725,0.0,0,2019,4,1918.0,1,1,2
2,23.4,76.0,110.82,3,2,2,1,1,17200000.0,155206.6414004692,0.0,0,2019,4,1943.0,1,1,0
5,28.67,56.0,63.9,2,1,1,1,0,4700000.0,73552.42566510173,0.0,0,2019,4,1963.0,1,1,0
9,1.75,0.0,0.0,0,0,0,1,0,650000.0,371428.5714285714,0.0,0,2020,1,2020.0,1,0,0
4,1095.0,0.0,0.0,0,0,0,1,0,8000000.0,7305.936073059362,0.0,0,2019,4,2019.0,2,0,0
11,45.75,55.0,76.89,4,2,2,1,0,14800000.0,192482.7675900637,0.0,0,2019,4,1964.0,2,1,0
9,13.4,63.82352941176471,33.46,3,2,1,1,0,4360000.0,130304.84160191273,0.0,0,2019,4,1955.1764705882354,1,1,0
11,0.54,82.0,38.1,0,0,0,1,1,2850000.0,74803.14960629921,38.1,2850000,2020,1,1938.0,0,0,1
4,22.2,87.0,131.35,2,2,1,1,1,18080000.0,137647.50666159118,0.0,0,2019,4,1932.0,1,1,0
11,32.75,63.33333333333334,104.03,6,3,3,1,0,18000000.0,173027.01143900794,0.0,0,2019,4,1955.666666666667,3,1,0
11,4.0,58.0,10.12,2,1,1,1,0,2200000.0,217391.30434782608,0.0,0,2020,1,1962.0,1,1,0
4,32.05,98.0,186.28,4,2,2,1,1,36500000.0,195941.593300408,38.76,0,2019,4,1921.0,1,1,1
4,13.33,100.0,113.14,2,2,1,1,1,20500000.0,181191.44422838962,33.87,0,2019,4,1919.0,1,1,1
8,1.5,0.0,0.0,0,0,0,1,0,993600.0,662400.0,0.0,0,2019,4,2019.0,1,0,0
8,39.75,65.0,102.45,3,2,2,1,0,17030000.0,166227.4280136652,0.0,0,2019,4,1954.0,1,1,0
6,35.97,85.0,141.05,2,2,1,1,0,17600000.0,124778.4473590925,0.0,0,2019,4,1934.0,1,1,1
6,19.48,97.0,107.09,2,2,1,1,1,16000000.0,149407.040806798,17.3,0,2019,4,1922.0,1,1,1
8,7.55,97.0,63.23,1,1,1,1,1,9960000.0,157520.16447888658,18.91,0,2019,4,1922.0,1,1,1
6,46.46,77.0,192.42,4,2,2,1,0,24000000.0,124727.15933894606,0.0,0,2019,4,1942.0,1,1,0
6,21.0,82.0,64.49000000000001,2,2,1,1,1,11100000.0,172119.70848193514,0.0,0,2019,4,1937.0,1,1,0
6,23.22,97.0,100.99,2,2,1,1,1,19180000.0,189919.79403901374,12.24,0,2019,4,1922.0,1,1,1
6,18.0,103.0,129.68,2,2,1,1,1,24800000.0,191239.97532387415,37.87,0,2019,4,1916.0,2,1,1
8,28.3,108.0,142.52,3,2,2,1,1,27000000.0,189447.0951445411,31.68,0,2019,4,1911.0,1,1,1
6,78.78,102.0,452.24,1,0,0,1,1,47270000.0,104524.14647090039,72.31,3200000,2019,4,1917.0,1,1,2
8,3.48,68.0,34.54,1,1,1,1,1,3450000.0,99884.19224088016,0.0,0,2019,4,1951.0,1,1,0
6,5.96,71.0,44.48,3,2,2,1,1,8000000.0,179856.11510791368,1.45,0,2019,4,1948.0,2,1,1
6,6.27,0.0,0.0,0,0,0,1,0,855000.0,136363.63636363635,0.0,0,2020,1,2020.0,2,0,0
6,11.28,0.0,0.0,0,0,0,1,0,1539000.0,136436.17021276595,0.0,0,2020,1,2020.0,2,0,0
12,31.99,75.0,135.48,4,2,2,1,1,42000000.0,310008.85739592556,0.0,0,2019,4,1944.0,1,1,0
12,35.41,80.0,224.88,4,2,2,1,1,53000000.0,235681.25222340805,0.0,0,2019,4,1939.0,3,1,1
12,3.94,78.0,57.97,2,1,1,1,1,15435000.0,266258.40952216665,0.0,0,2020,1,1942.0,1,1,0
12,57.0,0.0,0.0,0,0,0,1,0,892620.0,15660.0,0.0,0,2019,4,2019.0,1,0,0
12,20.92,0.0,0.0,0,0,0,1,0,1174972.0,56165.00956022943,0.0,0,2019,4,2019.0,4,0,0
12,3.79,60.0,26.26,1,1,1,1,1,6300000.0,239908.60624523988,0.0,0,2019,4,1959.0,2,1,0
12,37.0,72.80952380952381,132.84,3,1,2,1,0,20000000.0,150557.0611261668,0.0,0,2019,4,1946.1904761904761,1,1,0
12,3.31,96.0,38.94,1,1,1,1,1,13800000.0,354391.3713405239,0.0,0,2020,1,1924.0,2,1,0
12,19.9,0.0,178.88,0,0,0,0,1,51500000.0,287902.50447227195,0.0,0,2020,1,2020.0,1,1,0
12,27.6,76.0,108.95,3,2,2,1,0,18500000.0,169802.6617714548,0.0,0,2020,1,1944.0,1,1,0
7,72.88,0.0,0.0,0,0,0,1,0,3748500.0,51433.86388583974,0.0,0,2020,1,2020.0,2,0,0
3,18.94,108.0,90.82,2,2,1,1,1,18850000.0,207553.40233428762,0.0,0,2019,4,1911.0,1,1,0
3,21.93,99.0,135.63,3,2,1,1,1,15350000.0,113175.55113175552,35.9,0,2019,4,1920.0,1,1,1
7,8.18,65.0,41.83000000000001,0,0,0,0,1,13000000.0,310781.7355964618,0.0,0,2019,4,1954.0,2,1,0
7,0.16,97.0,21.38,0,0,0,1,1,950000.0,44434.05051449953,0.0,950000,2020,1,1923.0,0,0,1
3,25.83,94.0,150.44,4,2,2,1,1,22200000.0,147567.13639989364,33.44,0,2020,1,1926.0,1,1,1
3,9.3,89.0,76.3,1,1,1,1,1,13000000.0,170380.07863695937,0.0,0,2019,4,1930.0,4,1,0
7,0.04,0.0,0.0,0,0,0,1,0,15588.0,389700.0,0.0,0,2020,1,2020.0,1,0,0
3,4.13,67.0,25.5,1,0,1,1,0,2500000.0,98039.21568627449,0.0,0,2020,1,1953.0,1,1,0
6,21.88,94.0,139.16,2,2,2,1,1,25800000.0,185398.10290313308,38.56,2500000,2019,4,1925.0,1,1,1
6,25.02,103.0,178.39,3,2,2,1,1,28850000.0,161724.3119008913,10.22,1800000,2020,1,1917.0,1,1,1
6,41.28,86.0,185.55,3,2,2,1,1,31700000.0,170843.43842630018,0.0,2500000,2019,4,1933.0,1,1,1
1,38.18,98.0,89.14,2,1,1,1,1,16280000.0,182634.05878393535,0.0,1500000,2019,4,1921.0,1,1,1
10,14.34,96.0,181.04,4,2,2,1,1,22100000.0,122072.47017233759,30.58,3000000,2019,4,1923.0,2,1,1
2,14.42,71.0,60.38,2,1,1,1,1,9500000.0,157336.86651209008,0.0,0,2019,4,1948.0,1,1,0
5,25.17,60.0,94.3,3,2,2,1,0,14360000.0,152279.95758218452,0.0,0,2019,4,1959.0,1,1,0
12,18.41,102.0,141.97,3,2,2,1,1,45000000.0,316968.3736000564,10.7,4000000,2019,4,1917.0,2,2,2
12,14.55,87.0,59.99,3,1,1,1,1,12380000.0,206367.72795465915,0.0,0,2019,4,1932.0,1,1,0
12,31.29,73.0,141.96,4,2,2,1,0,35500000.0,250070.4423781347,0.0,0,2020,1,1947.0,1,1,0
3,24.26,87.0,123.3,4,2,1,1,1,18800000.0,152473.64152473642,0.0,2500000,2019,4,1932.0,1,1,1
3,10.58,69.0,50.05,1,1,1,1,1,4180000.0,83516.48351648352,0.0,0,2020,1,1951.0,2,1,0
7,58.38,57.0,173.7,4,1,1,1,0,16800000.0,96718.48013816928,0.0,0,2018,4,1961.0,3,2,0
9,16.64,72.0,114.23,5,2,2,1,1,25500000.0,223233.8264904141,0.0,0,2019,4,1947.0,1,1,0
2,23.4,76.0,109.97,3,2,2,1,1,12000000.0,109120.66927343821,0.0,0,2019,4,1943.0,1,1,0
6,19.64,85.0,78.55,2,2,1,1,1,16000000.0,203691.91597708466,0.0,0,2019,4,1934.0,1,1,0
8,20.76,56.0,68.13,3,2,1,1,0,12880000.0,189050.34492881253,0.0,0,2019,4,1963.0,2,1,0
6,7.74,85.0,31.03,1,1,1,1,1,5650000.0,182081.85626812762,0.0,0,2019,4,1934.0,1,1,0
6,40.48,108.0,234.83,4,2,2,1,1,27000000.0,114976.79172167099,71.44,0,2019,4,1911.0,1,1,2
7,30.41,88.0,143.75,3,2,2,1,1,26530000.0,184556.52173913046,9.58,3000000,2019,4,1931.0,1,1,2
7,129.0,0.0,0.0,0,0,0,1,0,387000.0,3000.0,0.0,0,2020,1,2020.0,1,0,0
7,78.23,108.0,896.9200000000002,0,0,0,0,0,173080000.0,192971.50247513712,234.3,17500000,2019,4,1911.0,1,1,8
8,8.75,67.0,48.23,0,0,1,1,1,6300000.0,130624.09288824385,0.0,0,2019,4,1952.0,1,1,0
6,25.3,106.0,189.36,3,2,2,1,0,33060000.0,174588.08618504435,28.98,2000000,2019,4,1913.0,1,1,1
8,55.75,65.0,155.75,4,2,2,1,0,36000000.0,231139.646869984,0.0,0,2019,4,1954.0,1,1,0
8,16.5,0.0,0.0,0,0,0,1,0,438240.0,26560.0,0.0,0,2020,1,2020.0,1,0,0
8,3.27,77.0,32.67,1,1,1,1,1,6350000.0,194367.9216406489,0.0,0,2019,4,1942.0,1,3,0
6,25.01,70.0,97.39,3,1,2,1,0,6600000.0,67768.76476024232,0.0,0,2019,4,1949.0,1,1,0
8,4.69,75.0,22.89,3,2,2,1,1,2500000.0,109217.99912625599,0.0,0,2019,4,1944.0,1,2,0
8,4.69,75.0,22.89,3,2,2,1,1,2100000.0,91743.11926605504,0.0,0,2020,1,1945.0,1,2,0
4,21.67,63.4,72.15,5,0,5,1,0,10060000.0,139431.7394317394,0.0,0,2019,4,1955.6,1,1,0
4,54.69,101.0,346.78,3,2,2,1,1,78000000.0,224926.46634754023,0.0,0,2019,4,1918.0,1,1,0
4,70.32,102.0,183.65,3,2,2,1,1,23300000.0,126871.76694799893,30.24,0,2020,1,1918.0,1,1,1
11,155.0,71.0,760.93,0,0,0,0,0,208000000.0,273349.71679392323,0.0,0,2019,4,1948.0,2,6,0
11,0.38,96.0,34.93,0,0,0,1,1,3300000.0,94474.66361294016,0.0,3300000,2020,1,1924.0,0,0,1
11,50.65,96.0,341.4600000000001,2,2,3,1,1,136000000.0,398289.69718268607,0.0,0,2019,4,1923.0,1,1,1
11,10.93,99.0,150.26999999999995,2,1,1,1,1,33500000.0,222932.05563319358,0.0,0,2019,4,1920.0,2,2,1
11,22.25,60.0,64.66,2,1,1,1,0,13200000.0,204144.75719146305,0.0,0,2020,1,1960.0,1,1,0
11,14.12,82.0,219.33,4,2,2,1,1,45500000.0,207449.9612456117,0.0,3500000,2019,4,1937.0,1,1,1
9,8.15,107.0,124.46,2,1,2,1,1,37550000.0,301703.35850875784,36.39,3600000,2020,1,1913.0,1,1,1
9,7.26,106.0,66.45,1,1,1,1,1,16680000.0,251015.8013544018,0.0,0,2019,4,1913.0,1,1,0
5,16.25,72.0,89.6,3,2,2,1,0,11000000.0,122767.85714285714,0.0,0,2019,4,1947.0,1,1,0
10,9.67,104.0,141.8,3,2,2,1,1,32380000.0,228349.78843441466,11.75,1600000,2019,4,1915.0,1,2,1
2,37.0,0.0,28.89,2,1,1,1,0,8700000.0,301142.2637590862,0.0,0,2019,4,2019.0,1,1,0
5,25.25,64.57142857142857,75.5,2,1,1,1,0,10300000.0,136423.84105960265,0.0,0,2020,1,1955.4285714285716,1,1,0
2,4.36,67.0,40.07,1,1,1,1,1,5900000.0,147242.32592962316,0.0,0,2019,4,1952.0,3,1,0
1,3.96,0.0,0.0,0,0,0,1,0,730000.0,184343.43434343435,0.0,0,2020,1,2020.0,2,0,0
1,29.25,0.0,0.0,0,0,0,1,0,500000.0,17094.017094017094,0.0,0,2019,4,2019.0,1,0,0
1,12.23,84.0,51.33,1,1,1,1,1,7950000.0,154880.1870251315,0.0,0,2019,4,1935.0,1,1,0
1,35.55,76.0,97.63,3,2,2,1,1,8000000.0,81942.02601659326,0.0,0,2019,4,1943.0,2,1,0
10,33.62,66.0,179.7,4,2,2,1,0,45300000.0,252086.81135225375,0.0,0,2019,4,1953.0,1,1,0
1,41.36,62.0625,119.66,3,2,1,1,0,15500000.0,129533.67875647669,0.0,0,2019,4,1956.9375,2,1,0
1,48.65,108.0,221.66000000000003,4,2,2,1,1,46500000.0,209780.74528557246,31.67,3000000,2016,4,1908.0,1,1,1
1,41.27,105.0,188.58,3,2,2,1,1,26000000.0,137872.5209460176,29.16,2000000,2019,4,1914.0,2,2,1
10,4.75,97.0,37.64,1,1,1,1,1,11500000.0,305526.0361317747,0.0,0,2019,4,1922.0,2,1,0
2,50.13,103.0,427.55,4,2,3,1,1,68800000.0,160916.85183019534,0.0,0,2019,4,1916.0,1,1,4
2,8.33,106.0,109.55,0,1,1,1,1,24500000.0,223642.1725239617,0.0,0,2019,4,1913.0,1,1,0
5,12.99,86.0,90.19,0,0,0,0,1,26000000.0,288280.29715046013,0.0,0,2020,1,1934.0,2,1,1
2,1.17,72.0,5.3,1,1,1,1,0,276934.0,52251.698113207545,0.0,0,2020,1,1948.0,2,1,0
2,3.46,0.0,0.0,0,0,0,1,0,830124.0,239920.23121387284,0.0,0,2020,1,2020.0,3,0,0
2,3.46,0.0,0.0,0,0,0,1,0,830124.0,239920.23121387284,0.0,0,2020,1,2020.0,3,0,0
2,1.17,72.0,5.3,1,1,1,1,0,276934.0,52251.698113207545,0.0,0,2020,1,1948.0,2,1,0
5,10.82,106.0,126.17,2,2,1,1,1,25800000.0,204486.01093762385,35.84,0,2019,4,1913.0,1,1,1
2,21.39,106.0,134.94,3,2,2,1,1,20500000.0,151919.37157255074,0.0,0,2019,4,1913.0,1,1,0
5,7.07,94.0,80.85,2,2,1,1,1,13800000.0,170686.4564007421,21.76,0,2019,4,1925.0,2,1,1
5,35.71,96.0,199.75,3,2,2,1,1,33260000.0,166508.1351689612,39.98,0,2019,3,1923.0,1,1,2
5,20.85,106.0,247.29,4,2,3,1,1,54000000.0,218367.0993570302,36.25,0,2019,4,1913.0,2,1,1
2,14.49,70.0,68.84,2,2,1,1,0,6900000.0,100232.42300987797,0.0,0,2019,4,1949.0,1,1,0
2,202.0,77.0,852.9,4,2,3,1,0,105000000.0,123109.39148786494,0.0,0,2019,4,1942.0,2,11,0
9,14.09,71.0,176.25,3,2,2,1,1,29300000.0,166241.13475177306,33.28,2500000,2019,4,1948.0,1,1,1
11,36.3,107.0,451.26,0,0,0,0,0,226880000.0,502770.0217169703,112.68,11400000,2019,3,1912.0,2,1,3
4,51.95,101.0,368.17,0,0,0,0,1,53926000.0,146470.3805307331,96.42,4600000,2019,4,1918.0,1,1,2
11,8.17,69.0,33.64,3,2,2,1,1,690000.0,20511.29607609988,0.0,0,2019,4,1950.0,1,1,0
11,2.57,81.0,33.59,0,0,0,1,1,2380000.0,70854.42095861862,33.59,2380000,2019,4,1938.0,0,0,1
4,15.68,97.0,76.28,0,0,0,0,1,15500000.0,203198.74147876247,0.0,0,2020,1,1923.0,1,1,1
9,35.5,63.0,97.14,6,3,3,1,0,22000000.0,226477.24933086266,0.0,0,2019,4,1956.0,1,1,0
9,1.9,78.0,29.5,1,1,1,1,1,6000000.0,203389.83050847452,0.0,0,2019,4,1941.0,1,1,0
11,33.02,107.0,279.97,3,2,2,1,1,58360000.0,208450.90545415576,70.46,0,2019,4,1912.0,1,1,2
8,21.4,57.0,72.51,3,2,1,1,0,13880000.0,191421.8728451248,0.0,0,2019,4,1962.0,1,1,0
6,38.4,71.0,307.5800000000001,4,3,3,1,1,65600000.0,213277.84641394106,0.0,0,2019,4,1948.0,2,3,1
8,5.24,94.0,91.42,2,1,1,1,1,14280000.0,156202.14395099544,0.0,0,2019,4,1925.0,1,1,1
6,42.81,90.0,248.27,4,2,2,1,1,48500000.0,195351.83469609698,0.0,0,2019,4,1929.0,4,1,2
8,46.12,96.0,307.0300000000001,4,2,3,1,1,81680000.0,266032.63524736994,0.0,0,2019,4,1923.0,1,1,2
8,2.69,68.0,31.58,0,0,0,0,1,4500000.0,142495.25015832804,0.0,0,2019,4,1951.0,1,1,0
6,39.38,69.0,84.69,2,2,1,1,0,16900000.0,199551.30475853113,0.0,0,2019,4,1950.0,4,1,0
8,5.75,80.0,52.22,1,1,1,1,1,8400000.0,160857.908847185,0.0,0,2019,4,1939.0,1,1,0
8,9.49,72.0,55.2,4,1,2,1,0,9000000.0,163043.47826086954,0.0,0,2019,1,1947.0,1,1,0
8,36.83,108.0,313.49,3,2,2,1,1,69320000.0,221123.48081278513,76.08,5400000,2019,4,1911.0,2,1,2
8,36.83,108.0,313.49,3,2,2,1,1,69320000.0,221123.48081278513,76.08,5400000,2019,4,1911.0,2,1,2
3,26.64,74.0,104.38,3,2,2,1,0,12000000.0,114964.5525962828,0.0,0,2020,1,1946.0,1,1,0
3,21.9,108.0,188.35,3,2,2,1,1,31000000.0,164587.20467215287,38.17,2300000,2019,4,1911.0,1,1,1
3,16.35,95.0,175.94,3,2,2,1,1,33680000.0,191428.89621461858,42.09,0,2019,4,1924.0,1,1,1
3,25.34,108.0,140.44,3,2,1,1,1,17200000.0,122472.230133865,32.85,0,2019,4,1911.0,1,1,1
7,15.76,68.0,118.92,3,2,2,1,1,20550000.0,172805.24722502526,0.0,0,2019,4,1951.0,1,1,0
3,5.07,69.0,36.36,1,1,1,1,1,3300000.0,90759.07590759076,0.0,0,2019,4,1950.0,1,1,0
7,32.55,68.0,82.48,3,2,2,1,0,8783938.0,106497.79340446168,0.0,0,2020,1,1952.0,4,1,0
7,25.65,75.0,90.18,2,2,1,1,1,15260000.0,169217.1213129297,0.0,0,2019,4,1944.0,3,1,0
3,82.75,0.0,0.0,0,0,0,1,0,1700000.0,20543.80664652568,0.0,0,2019,1,2019.0,1,0,0
3,23.75,58.0,79.23,2,1,1,1,0,4500000.0,56796.66792881484,0.0,0,2019,4,1961.0,2,1,0
7,44.84,74.0,242.96,0,0,0,0,1,72140000.0,296921.30391834053,37.78,0,2020,1,1946.0,1,1,1
7,2.64,0.0,0.0,0,0,0,1,0,2860000.0,1083333.333333333,0.0,0,2020,1,2020.0,1,0,0
3,21.64,106.0,153.25,2,1,1,1,1,24930000.0,162675.36704730833,45.47,2600000,2019,4,1913.0,1,1,1
3,21.64,106.0,153.25,2,1,1,1,1,25000000.0,163132.1370309951,45.47,2600000,2019,4,1913.0,1,1,1
7,43.1,68.0,108.72,3,2,2,1,0,7800000.0,71743.92935982339,0.0,0,2019,3,1951.0,1,1,0
7,57.62,104.0,414.76,0,0,0,0,1,77120000.0,185938.85620599863,64.36,3000000,2019,4,1915.0,1,1,2
12,22.09,59.0,138.51999999999998,3,2,2,1,1,30460000.0,219896.04389257872,0.0,0,2019,4,1960.0,3,1,0
12,10.35,76.375,110.9,3,2,2,1,1,29680000.0,267628.4941388639,0.0,0,2020,1,1943.625,1,1,0
12,17.31,77.0,145.88,2,2,2,1,1,48000000.0,329037.5651220181,0.0,0,2019,4,1942.0,2,1,0
12,35.75,56.0,103.66,0,1,1,1,0,60000000.0,578815.3579008296,0.0,0,2019,4,1963.0,1,1,0
12,8.74,95.0,45.59,1,1,1,1,1,15880000.0,348322.00043869275,0.0,0,2019,4,1924.0,1,1,0
12,42.0,60.0,167.96,4,2,3,1,0,42880000.0,255298.8806858776,0.0,0,2019,4,1959.0,1,1,0
12,23.6,72.80952380952381,83.21,2,2,1,1,0,15780000.0,189640.6681889196,0.0,0,2019,4,1946.1904761904761,1,1,0
6,25.5,85.0,154.09,3,2,2,1,1,25580000.0,166006.87909663186,42.65,2500000,2019,4,1934.0,1,1,1
6,22.28,72.0,82.18,3,2,2,1,0,10760000.0,130932.10026770506,0.0,0,2019,4,1947.0,1,1,0
6,27.44,73.0,115.29,4,3,3,1,0,14000000.0,121432.90831815422,0.0,0,2019,4,1946.0,1,1,0
2,20.81,61.0,67.94,4,2,1,1,0,7500000.0,110391.5219311157,0.0,0,2019,4,1958.0,2,1,0
1,43.45,103.0,131.43,2,2,1,1,1,16580000.0,126150.80270866619,33.09,2000000,2019,4,1916.0,1,1,1
1,22.59,87.0,88.72,2,2,1,1,1,13760000.0,155094.67989179445,0.0,0,2019,4,1932.0,3,1,0
10,17.42,103.0,82.22999999999998,2,1,1,1,1,17600000.0,214033.8076127934,0.0,0,2019,4,1916.0,1,1,0
4,30.75,63.4,88.58,4,2,2,1,0,14500000.0,163693.83608037932,0.0,0,2019,4,1955.6,1,1,0
11,6.12,94.0,42.29,1,1,1,1,1,15880000.0,375502.48285646725,0.0,0,2019,4,1925.0,3,1,0
7,60.58,67.0,122.8,4,2,2,1,0,36000000.0,293159.6091205212,0.0,0,2019,4,1952.0,3,1,0
7,38.3,74.0,141.95999999999995,3,2,2,1,0,18000000.0,126796.28064243449,0.0,0,2019,4,1945.0,2,1,0
12,32.38,87.3,125.72,3,2,2,1,1,27160000.0,216035.63474387527,0.0,0,2019,4,1931.7,1,1,0
12,20.09,87.0,98.26,2,2,1,1,1,18200000.0,185222.8780785671,0.0,0,2019,4,1932.0,1,1,1
12,3.34,99.0,37.12,0,1,1,1,1,14000000.0,377155.1724137931,0.0,0,2019,4,1920.0,1,1,0
12,4.36,0.0,54.47,1,1,1,1,1,14000000.0,257022.21406278692,0.0,0,2019,4,2019.0,1,1,0
7,32.5,61.0,103.7,3,2,2,1,0,18500000.0,178399.22854387655,0.0,0,2019,4,1958.0,1,1,0
3,45.55,85.0,143.62,3,2,2,1,1,16800000.0,116975.35162233672,0.0,0,2019,4,1934.0,1,1,0
7,52.4,80.0,184.64,3,2,2,1,1,27000000.0,146230.50259965338,29.65,2000000,2019,4,1939.0,1,1,1
7,28.36,74.0,112.17,3,2,2,1,0,13500000.0,120353.0355710083,0.0,0,2019,4,1945.0,1,1,0
9,20.76,80.0,124.99,3,2,1,1,0,27500000.0,220017.60140811265,17.37,1800000,2019,4,1939.0,1,1,1
4,22.9,96.0,97.09,2,2,1,1,1,9000000.0,92697.49716757648,0.0,0,2019,4,1923.0,1,1,0
11,28.75,62.325,80.71,3,2,1,1,0,14400000.0,178416.55309131462,0.0,0,2020,1,1957.675,1,1,0
9,6.46,98.0,80.82,2,2,1,1,1,19750000.0,244370.2053947043,0.0,0,2019,3,1921.0,1,1,0
1,34.38,90.0,205.41000000000003,4,2,2,1,1,27000000.0,131444.42821673726,41.73,2000000,2019,4,1929.0,1,1,1
1,29.24,97.0,279.17,4,2,2,1,1,36500000.0,130744.70752588034,77.28,4200000,2019,4,1922.0,1,1,2
1,236.0,0.0,0.0,0,0,0,1,0,1915000.0,8114.406779661017,0.0,0,2020,1,2020.0,1,0,0
10,28.56,72.0,96.3,3,1,1,1,0,20000000.0,207684.31983385253,0.0,0,2019,4,1947.0,1,1,0
6,27.62,100.0,340.15,3,2,3,1,1,62280000.0,183095.69307658388,99.35,7500000,2019,4,1919.0,1,1,3
6,30.15,67.0,87.31,3,2,1,1,0,16300000.0,186691.10067575306,0.0,0,2019,4,1952.0,1,1,0
8,33.12,88.0,152.71,3,2,2,1,1,22300000.0,146028.41988081986,0.0,0,2019,4,1931.0,1,1,1
6,26.87,72.0,114.47,3,2,1,1,0,16980000.0,148335.80850877962,0.0,0,2019,4,1947.0,1,1,0
8,6.39,68.0,31.53,0,0,1,1,0,5920000.0,187757.69108785284,0.0,0,2019,4,1951.0,2,1,0
8,2.38,69.0,28.31,1,1,1,1,1,4200000.0,148357.47085835392,0.0,0,2019,4,1950.0,1,1,0
12,31.92,71.0,117.68,3,2,2,1,1,30000000.0,254928.61998640388,0.0,0,2019,4,1948.0,1,1,0
12,42.5,58.92857142857143,106.63,3,2,2,1,0,19500000.0,182875.3634061709,0.0,0,2019,4,1960.071428571429,1,1,0
12,37.64,103.0,569.03,1,2,5,1,1,223500000.0,392773.667469202,53.04,6500000,2019,4,1916.0,1,1,2
12,38.1,103.0,608.0699999999998,1,2,5,1,1,239500000.0,393869.12690973096,92.07,9500000,2019,4,1916.0,1,1,3
12,16.17,71.4,148.55,3,2,2,1,1,38100000.0,256479.2998990239,0.0,0,2019,4,1947.6,3,1,0
12,20.29,108.0,222.43,3,2,2,1,1,52600000.0,236478.89223575962,90.84,5800000,2019,4,1911.0,4,1,2
12,20.29,108.0,177.0,3,2,2,1,1,49000000.0,276836.1581920904,45.42,2900000,2019,4,1911.0,4,1,1
12,20.11,108.0,169.64999999999995,3,2,2,1,1,48500000.0,285882.6996758032,39.18,2700000,2019,4,1911.0,4,1,1
12,20.29,108.0,177.0,3,2,2,1,1,49000000.0,276836.1581920904,45.42,2900000,2019,4,1911.0,4,1,1
12,11.12,73.0,121.11,3,2,2,1,1,29000000.0,239451.7380893403,0.0,0,2019,4,1946.0,1,1,0
3,14.12,68.0,51.13,1,1,1,1,0,4380000.0,85663.99374144338,0.0,0,2019,4,1951.0,1,1,0
7,19.71,105.0,91.02,2,2,1,1,0,13100000.0,143924.41221709512,0.0,0,2019,4,1914.0,1,1,0
7,24.43,66.0,85.02,3,1,1,1,0,14600000.0,171724.30016466713,0.0,0,2020,1,1954.0,1,1,0
